"Data";"Descricao";"Categoria";"Conta";"Cartao";"Valor";"Status";"Compartilhado"
2024-12-10;"mercado";"Mercado";"C6";"C6";65.65;"Efetivado";"50/50"
2024-12-10;"pote amazon";"Móveis";"C6";"C6";40.53;"Efetivado";"100% Silvia"
2024-11-29;"papel box";"Móveis";"Nubank";"";34.82;"Efetivado";"50/50"
2024-12-10;"padaria";"Padaria";"C6";"C6";5.05;"Efetivado";"50/50"
2024-11-29;"Rendimento";"Rendimentos";"Bradesco";"";1.3;"Efetivado";"100% Silvia"
2024-11-29;"Salario";"Salario";"Bradesco";"";6249;"Efetivado";"100% Silvia"
2024-12-10;"bolo";"Restaurante";"C6";"C6";26;"Efetivado";"50/50"
2024-12-10;"padaria";"Padaria";"C6";"C6";3.9;"Efetivado";"50/50"
2024-12-10;"restaurante";"Restaurante";"C6";"C6";107.1;"Efetivado";"50/50"
2024-12-10;"mercado";"Mercado";"C6";"C6";7.99;"Efetivado";"50/50"
2024-12-10;"gasolina";"Combustível";"C6";"C6";100;"Efetivado";"50/50"
2024-12-02;"pizza";"Restaurante";"Bradesco";"";65;"Efetivado";"100% Silvia"
2024-12-19;"restaurante";"Restaurante";"Nubank";"Nubank";62.48;"Efetivado";"100% Silvia"
2024-12-19;"Uber";"Uber";"Nubank";"Nubank";51;"Efetivado";"100% Silvia"
2024-12-10;"padaria";"Padaria";"C6";"C6";37.78;"Efetivado";"50/50"
2024-12-19;"Uber";"Uber";"Nubank";"Nubank";7.6;"Efetivado";"100% Silvia"
2024-12-02;"Rendimentos";"Rendimentos";"Bradesco";"";0.61;"Efetivado";"100% Silvia"
2024-12-05;"net casa";"Internet";"C6";"";249.84;"Efetivado";"50/50"
2024-12-05;"celular";"Celular";"Bradesco";"";56.42;"Efetivado";"100% Silvia"
2024-12-05;"Rendimentos";"Rendimentos";"Bradesco";"";0.03;"Efetivado";"100% Silvia"
2024-12-09;"Pizza";"Restaurante";"Bradesco";"";67;"Efetivado";"100% Silvia"
2024-12-09;"Rendimentos";"Rendimentos";"Bradesco";"";4.52;"Efetivado";"100% Silvia"
2024-12-19;"restaurante";"Restaurante";"Nubank";"Nubank";71.39;"Efetivado";"100% Silvia"
2024-12-19;"Uber";"Uber";"Nubank";"Nubank";60.5;"Efetivado";"100% Silvia"
2024-12-19;"Uber";"Uber";"Nubank";"Nubank";9.1;"Efetivado";"100% Silvia"
2024-12-10;"credito B3";"Rendimentos";"C6";"";0.85;"Efetivado";"100% Silvia"
2024-12-10;"Rendimentos";"Rendimentos";"Bradesco";"";4.5;"Efetivado";"100% Silvia"
2024-12-19;"restaurante";"Restaurante";"Nubank";"Nubank";70.96;"Efetivado";"100% Silvia"
2024-12-11;"Aluguel";"Aluguel";"Nubank";"";1445.84;"Efetivado";"50/50"
2024-12-11;"Deposito Nelson ";"Deposito Nelson";"C6";"";1500;"Efetivado";"50/50"
2024-12-12;"Rendimentos";"Rendimentos";"Bradesco";"";12.74;"Efetivado";"100% Silvia"
2024-12-13;"pedagio cambe";"Pedagio";"C6";"";115.23;"Efetivado";"50/50"
2024-12-13;"CAMBE";"Passeios";"C6";"";23.7;"Efetivado";"50/50"
2024-12-13;"ESTACIONAMENTO";"Estacionamento";"C6";"";18;"Efetivado";"50/50"
2024-12-13;"pedagio cambe";"Pedagio";"C6";"";5.9;"Efetivado";"50/50"
2024-12-13;"TGAR11";"Dividendos";"C6";"";4.6;"Efetivado";"100% Silvia"
2024-12-13;"HGLG11";"Dividendos";"C6";"";7.7;"Efetivado";"100% Silvia"
2024-12-13;"TRXF11";"Dividendos";"C6";"";83.7;"Efetivado";"100% Silvia"
2024-12-13;"Salario";"Salario";"Bradesco";"";20644;"Efetivado";"100% Silvia"
2024-12-15;"pedagio cambe";"Pedagio";"C6";"";125.13;"Efetivado";"50/50"
2024-12-15;"CAMBE";"Passeios";"C6";"";85.3;"Efetivado";"50/50"
2024-12-15;"CAMBE";"Passeios";"C6";"";15;"Efetivado";"50/50"
2024-12-16;"net mae";"Net - mãe";"Bradesco";"";354.37;"Efetivado";"100% Silvia"
2024-12-16;"Pizza";"Restaurante";"Bradesco";"";76;"Efetivado";"100% Silvia"
2024-12-16;"Rendimentos";"Rendimentos";"Bradesco";"";0.14;"Efetivado";"100% Silvia"
2024-12-18;"enel";"Energia";"C6";"";90.46;"Efetivado";"50/50"
2024-12-18;"Fios ar condicionado";"Móveis";"Nubank";"";70.18;"Efetivado";"50/50"
2024-12-19;"padaria";"Padaria";"C6";"";3.87;"Efetivado";"50/50"
2024-12-19;"Rendimentos";"Rendimentos";"Bradesco";"";2.17;"Efetivado";"100% Silvia"
2024-12-20;"condominio";"Condominio";"C6";"";921.98;"Efetivado";"50/50"
2024-12-20;"madero";"Restaurante";"Bradesco";"";119.8;"Efetivado";"100% Silvia"
2024-12-20;"Rendimentos";"Rendimentos";"Bradesco";"";1.17;"Efetivado";"100% Silvia"
2024-12-22;"estacionamento";"Estacionamento";"C6";"";26;"Efetivado";"50/50"
2024-12-23;"gas";"Gas";"C6";"";111.56;"Efetivado";"50/50"
2024-12-23;"Pizza";"Restaurante";"Bradesco";"";76;"Efetivado";"100% Silvia"
2024-12-23;"PETR4";"Dividendos";"C6";"";465.52;"Efetivado";"100% Silvia"
2024-12-24;"Presente Gui";"Presentes";"C6";"";1800;"Efetivado";"100% Silvia"
2024-12-24;"envelopinhos";"Presentes";"Bradesco";"";1500;"Efetivado";"100% Silvia"
2024-12-27;"instalacao ar";"Móveis";"C6";"";950;"Efetivado";"50/50"
2024-12-27;"estacionamento";"Estacionamento";"C6";"";19;"Efetivado";"50/50"
2024-12-29;"estacionamento";"Estacionamento";"C6";"";22;"Efetivado";"50/50"
2024-12-30;"Pizza";"Restaurante";"Bradesco";"";56;"Efetivado";"100% Silvia"
2024-12-31;"Convenio mãe";"Convenio - mãe";"Bradesco";"";1155;"Efetivado";"100% Silvia"
2024-12-31;"Salario";"Salario";"Bradesco";"";6248;"Efetivado";"100% Silvia"
